,Emotion,Text,Clean_Text
6425,Angry,청소 문제로 매번 다투게 되니까 너무 스트레스 받아서 룸메이트랑 따로 살고 싶어!,청소 문제로 매번 다투게 되니까 너무 스트레스 받아서 룸메이트랑 따로 살고 싶어!
6426,Sadness,헤어진 지 이제 두 달 돼가. 그런데 잊을 수가 없어.,헤어진 지 이제 두 달 돼가. 그런데 잊을 수가 없어.
6427,Fear,오래전부터 잡아온 약속이긴 한데 난 미루고 싶긴 한데 말하기가 좀 조심스러워.,오래전부터 잡아온 약속이긴 한데 난 미루고 싶긴 한데 말하기가 좀 조심스러워.
6428,Sadness,"다들 바쁘고, 자기 할 일 하다 보면, 다른 사람 신경 쓰지를 않아. 특히 나처럼 계약직인 사람들은.","다들 바쁘고, 자기 할 일 하다 보면, 다른 사람 신경 쓰지를 않아. 특히 나처럼 계약직인 사람들은."
6429,Sadness,지금은 많이 좋아지셨어 하지만 몇 바늘 꿰매셨어.	,지금은 많이 좋아지셨어 하지만 몇 바늘 꿰매셨어.
6430,Neutral,어. 진짜로 고마워.,어. 진짜로 고마워.
6431,Sadness,따로 살 수도 없는게 보증금을 빼 줘야 하잖아. 지금은 보증금 빼 줄 돈이 없어.,따로 살 수도 없는게 보증금을 빼 줘야 하잖아. 지금은 보증금 빼 줄 돈이 없어.
6432,Angry,룸메이트랑 너무 자주 싸우게 돼. 너무 속상해!,룸메이트랑 너무 자주 싸우게 돼. 너무 속상해!
6433,Sadness,괜찮으셔. 허리만 좀 다치시고.,괜찮으셔. 허리만 좀 다치시고.
6434,Angry,벌써 한 시간 째야. 너무 짜증나.,벌써 한 시간 째야. 너무 짜증나.
6435,Sadness,많이 슬퍼 하고 계셔 아무것도 못 드시고.	,많이 슬퍼 하고 계셔 아무것도 못 드시고.
6436,Sadness,쉬지도 말고 계속 일하래. 내일까지 보고서 작성 못하면 사표내래.,쉬지도 말고 계속 일하래. 내일까지 보고서 작성 못하면 사표내래.
6437,Sadness,아니. 너무 잘해줘서 정말 잘 맞았거든.,아니. 너무 잘해줘서 정말 잘 맞았거든.
6438,Fear,내가 먼저 만나자고 한 약속이라 다음으로 미루기는 좀 그래.,내가 먼저 만나자고 한 약속이라 다음으로 미루기는 좀 그래.
6439,Angry,룸메이트와 너무 자주 싸우고 있어.,룸메이트와 너무 자주 싸우고 있어.
6440,Angry,룸메이트한테 방 좀 치우라고 이야기 했더니 며칠 동안 방 청소를 했어 하지만 다시 방을 어지럽히고 청소를 안 해서 너무 화가 나.	,룸메이트한테 방 좀 치우라고 이야기 했더니 며칠 동안 방 청소를 했어 하지만 다시 방을 어지럽히고 청소를 안 해서 너무 화가 나.
6441,Angry,룸메와 너무 자주 싸우게 돼.,룸메와 너무 자주 싸우게 돼.
6442,Angry,약속 시간이 훌쩍 넘어서 너무 화가 나기도 하고 친구한테 무슨 일이 생긴 거 같아서 전화를 해봤어. 그런데 친구가 전화를 안 받아.,약속 시간이 훌쩍 넘어서 너무 화가 나기도 하고 친구한테 무슨 일이 생긴 거 같아서 전화를 해봤어. 그런데 친구가 전화를 안 받아.
6443,Sadness,나 결국 헤어졌어.,나 결국 헤어졌어.
6444,Sadness,나는 잘하는게 없나 봐.	,나는 잘하는게 없나 봐.
6445,Angry,"자주 그러진 않는데. 올 때마다 사과를 안 해. 약간 좀 당연하게 자기가 늦는 걸 생각하는 것 같애. 늦어도 된다고 생각하는 것 같아, 나랑 만날 때는. 그게 나를 열받게 하는 거지.","자주 그러진 않는데. 올 때마다 사과를 안 해. 약간 좀 당연하게 자기가 늦는 걸 생각하는 것 같애. 늦어도 된다고 생각하는 것 같아, 나랑 만날 때는. 그게 나를 열받게 하는 거지."
6446,Angry,얼마나 힘들게 들어온 회산데 그냥 버텨볼거야.,얼마나 힘들게 들어온 회산데 그냥 버텨볼거야.
6447,Sadness,가족들이 너무 힘들어 해.15년을 같이 살았으니 정도 많이 들었고 안타깝지.,가족들이 너무 힘들어 해.15년을 같이 살았으니 정도 많이 들었고 안타깝지.
6448,Angry,음식물 쓰레기를 자꾸 아무데나 버리잖아.,음식물 쓰레기를 자꾸 아무데나 버리잖아.
6449,Sadness,다행히 다치지 않았어.,다행히 다치지 않았어.
6450,Sadness,월급날이 2주나 남았는데 생활비가 없어.,월급날이 2주나 남았는데 생활비가 없어.
6451,Angry,청소할 때마다 화를 내지. 하지만 매번 똑같아.,청소할 때마다 화를 내지. 하지만 매번 똑같아.
6452,Sadness,요새 일이 너무 많아서 병원에 못 가봤어.,요새 일이 너무 많아서 병원에 못 가봤어.
6453,Sadness,해피가 어제 세상을 떠났어.,해피가 어제 세상을 떠났어.
6454,Fear,지진때문에 많이 놀라긴 했지만 다친 곳은 없었어 하지만 아픈 곳이 생기면 바로 병원에 가볼게.,지진때문에 많이 놀라긴 했지만 다친 곳은 없었어 하지만 아픈 곳이 생기면 바로 병원에 가볼게.
6455,Angry,유기견 보호시설은 너무나 부족하고 환경이 정말 열악하대!,유기견 보호시설은 너무나 부족하고 환경이 정말 열악하대!
6456,Neutral,그래야 할 것 같아 약속 장소 바꾸자고 연락해 봐야겠어.	,그래야 할 것 같아 약속 장소 바꾸자고 연락해 봐야겠어.
6457,Happiness,그래. 취미 생활을 가져봐야겠어.,그래. 취미 생활을 가져봐야겠어.
6458,Fear,그래야겠지? 지금은 괜찮긴 하지만 마음이 진정이 안 돼.,그래야겠지? 지금은 괜찮긴 하지만 마음이 진정이 안 돼.
6459,Fear,식당 안에서 밥을 먹던 사람들이 갑자기 일어난 지진 때문에 여기저기 넘어지긴 했지만 크게 다친 사람은 없었어.,식당 안에서 밥을 먹던 사람들이 갑자기 일어난 지진 때문에 여기저기 넘어지긴 했지만 크게 다친 사람은 없었어.
6460,Sadness,그런 것 같아. 학대당하고 버려지는 아이 유기견도 많은 것 같아.,그런 것 같아. 학대당하고 버려지는 아이 유기견도 많은 것 같아.
6461,Sadness,나 결국 헤어졌어.,나 결국 헤어졌어.
6462,Sadness,나 면접에서 또 떨어졌어.,나 면접에서 또 떨어졌어.
6463,Fear,근데 그 친구는 그냥 만나자고 하더라고. 그렇게 심각하게 생각을 안 하더라.,근데 그 친구는 그냥 만나자고 하더라고. 그렇게 심각하게 생각을 안 하더라.
6464,Sadness,그래. 그러고 싶다. 언제 한 번 속 시원하게 얘기해 줄게.,그래. 그러고 싶다. 언제 한 번 속 시원하게 얘기해 줄게.
6465,Sadness,일주일에 다섯 번은 술을 드시니 사건사고가 끊이질 않았지.	,일주일에 다섯 번은 술을 드시니 사건사고가 끊이질 않았지.
6466,Sadness,괜히 매일 우울한 기분이야.,괜히 매일 우울한 기분이야.
6467,Sadness,난 정말 잘하는 게 하나도 없는 것 같아.,난 정말 잘하는 게 하나도 없는 것 같아.
6468,Angry,룸메이트가 방을 어지럽히고 방 청소를 안해서 자주 싸우게 돼.,룸메이트가 방을 어지럽히고 방 청소를 안해서 자주 싸우게 돼.
6469,Sadness,안 속상해. 너무 자주 있는 일이라 이제는 속상하지도 않아.,안 속상해. 너무 자주 있는 일이라 이제는 속상하지도 않아.
6470,Angry,친구랑 연락도 안되고. 진짜 너무 짜증나.,친구랑 연락도 안되고. 진짜 너무 짜증나.
6471,Sadness,어떻게 해야할 지 몰라서 장례는 못 치뤘어.,어떻게 해야할 지 몰라서 장례는 못 치뤘어.
6472,Sadness,사표까지 쓸 생각하고 열심히 해야 돼.,사표까지 쓸 생각하고 열심히 해야 돼.
6473,Sadness,두 달이 지났는데도 아직 잘 정리가 안 돼.,두 달이 지났는데도 아직 잘 정리가 안 돼.
6474,Sadness,회사 안에 내 마음을 털어놓고 이야기할 사람이 없어서 더 힘든 거 같아.	,회사 안에 내 마음을 털어놓고 이야기할 사람이 없어서 더 힘든 거 같아.
6475,Angry,서로 청소 시간을 정해놓거든 그런데 그 시간만 되면 약속 있다고 나가 버리잖아.	,서로 청소 시간을 정해놓거든 그런데 그 시간만 되면 약속 있다고 나가 버리잖아.
6476,Angry,고등학교 때부터 알던 사이인데 방을 이렇게 더럽게 사용할 줄 몰랐어. 알았으면 룸메이트 안 했을 거야.,고등학교 때부터 알던 사이인데 방을 이렇게 더럽게 사용할 줄 몰랐어. 알았으면 룸메이트 안 했을 거야.
6477,Sadness,우리 아빠가 어제 또 다쳤어.,우리 아빠가 어제 또 다쳤어.
6478,Angry,약속을 잡고 만나기로 할 때마다 약속 시간에 매번 늦어.,약속을 잡고 만나기로 할 때마다 약속 시간에 매번 늦어.
6479,Sadness,나 면접에서 또 떨어졌어.,나 면접에서 또 떨어졌어.
6480,Sadness,맞아. 혼났어. 밤새워 준비한 기획안을 또 퇴짜 맞았어.,맞아. 혼났어. 밤새워 준비한 기획안을 또 퇴짜 맞았어.
6481,Sadness,나 돈이 없어. 어떡하지?,나 돈이 없어. 어떡하지?
6482,Sadness,아무도 계약직 여직원한테 관심이 없어.,아무도 계약직 여직원한테 관심이 없어.
6483,Sadness,아직 못했어. 이제 진행하려고 하고 있어. 좋은 곳으로 보내줘야지.,아직 못했어. 이제 진행하려고 하고 있어. 좋은 곳으로 보내줘야지.
6484,Angry,응. 저번에 얘기 했는데 하나도 안바꼈어.,응. 저번에 얘기 했는데 하나도 안바꼈어.
6485,Fear,응. 근데 너무 아직도 떨려.,응. 근데 너무 아직도 떨려.
6486,Sadness,2만 원 있는데 그건 교통비 해야 되거든.,2만 원 있는데 그건 교통비 해야 되거든.
6487,Angry,고등학교 동창이었어. 그때는 이러지 않았거든. 정말 착한 아이였는데 게으른게 문제인 것 같애.,고등학교 동창이었어. 그때는 이러지 않았거든. 정말 착한 아이였는데 게으른게 문제인 것 같애.
6488,Sadness,나도 정밀 검진을 받고 싶은데 일이 너무 많아서 갈 수 없어서 걱정이야.	,나도 정밀 검진을 받고 싶은데 일이 너무 많아서 갈 수 없어서 걱정이야.
6489,Sadness,응. 갑자기 아파서 병원에 데리고 갔는데. 바로 그렇게 됐어.,응. 갑자기 아파서 병원에 데리고 갔는데. 바로 그렇게 됐어.
6490,Angry,유기견 다큐멘터리를 봤는데 책임감 없는 사람들 정말 너무하더라.,유기견 다큐멘터리를 봤는데 책임감 없는 사람들 정말 너무하더라.
6491,Sadness,무기력한 날이 많아지는 걸 보니 정말 무기력증인가봐. 나 어떻게 해?,무기력한 날이 많아지는 걸 보니 정말 무기력증인가봐. 나 어떻게 해?
6492,Happiness,그래. 산책도 해볼게.,그래. 산책도 해볼게.
6493,Disgust,누군지 모르겠지만 바닥이 난리가 아니야. 너무 드러워!,누군지 모르겠지만 바닥이 난리가 아니야. 너무 드러워!
6494,Fear,어제 갑자기 일어난 지진때문에 너무 무섭고 놀라서 밤에 잠을 못 잤어. 오늘은 푹 쉬면서 마음을 진정시켜야 할 것 같아.,어제 갑자기 일어난 지진때문에 너무 무섭고 놀라서 밤에 잠을 못 잤어. 오늘은 푹 쉬면서 마음을 진정시켜야 할 것 같아.
6495,Angry,지금 막 퇴근하고 들어왔는데 회사에서 또 전화 왔어!,지금 막 퇴근하고 들어왔는데 회사에서 또 전화 왔어!
6496,Sadness,오늘이 발표하는날인데 연락이 없더라고. 그래서 전화해봤더니 내 이름이 없다는 거야.,오늘이 발표하는날인데 연락이 없더라고. 그래서 전화해봤더니 내 이름이 없다는 거야.
6497,Neutral,그래. 다시 한 번 얘기해봐야겠다.,그래. 다시 한 번 얘기해봐야겠다.
6498,Sadness,나는 잘하는게 아무것도 없나봐.,나는 잘하는게 아무것도 없나봐.
6499,Sadness,당연히 왜 그러냐고 여쭤봤지. 그냥 일이 힘들어서 드신대. 조금만 봐달라고 하셔.,당연히 왜 그러냐고 여쭤봤지. 그냥 일이 힘들어서 드신대. 조금만 봐달라고 하셔.
6500,Sadness,그런 것 같기도 하고 잘 모르겠어.,그런 것 같기도 하고 잘 모르겠어.
6501,Sadness,밤 새워 준비한 기획안을 읽어보지도 않고 무조건 다시 하라는 거야!,밤 새워 준비한 기획안을 읽어보지도 않고 무조건 다시 하라는 거야!
6502,Angry,어지럽힌 방을 매번 내가 치워서 너무 화가 나서 룸메이트한테 방 좀 치우라고 말을 했어. 그랬더니 며칠 간은 방 청소를 하더라고. 그런데 요새 들어서 다시 방을 어지럽히고 청소를 안 해.,어지럽힌 방을 매번 내가 치워서 너무 화가 나서 룸메이트한테 방 좀 치우라고 말을 했어. 그랬더니 며칠 간은 방 청소를 하더라고. 그런데 요새 들어서 다시 방을 어지럽히고 청소를 안 해.
6503,Sadness,그럼 많이 해봤지. 하지만 되질 않아.,그럼 많이 해봤지. 하지만 되질 않아.
6504,Angry,이런 일이 진짜 너무 자주 있어서 열받어.,이런 일이 진짜 너무 자주 있어서 열받어.
6505,Sadness,우리 해피 좋은 곳에 가서 잘 살았으면 좋겠어.,우리 해피 좋은 곳에 가서 잘 살았으면 좋겠어.
6506,Angry,약속이 있어서 친구를 기다리는 데 친구가 아직도 안 왔어.,약속이 있어서 친구를 기다리는 데 친구가 아직도 안 왔어.
6507,Sadness,나 헤어졌어.,나 헤어졌어.
6508,Sadness,빨리 시간이 흘러서 괜찮아졌으면 좋겠어.,빨리 시간이 흘러서 괜찮아졌으면 좋겠어.
6509,Fear,그래. 장소를 옮겨보는 게 좋은 것 같애. 강남역에서 근처 공원으로 좀 옮겨볼게.,그래. 장소를 옮겨보는 게 좋은 것 같애. 강남역에서 근처 공원으로 좀 옮겨볼게.
6510,Angry,당연히 화를 내 봤지 그럴 때마다 미안하다고는 해 그리고 또 다시 그 시간에 나가.	,당연히 화를 내 봤지 그럴 때마다 미안하다고는 해 그리고 또 다시 그 시간에 나가.
6511,Angry,청소 문제로 자주 다투게 되니까 너무 스트레스 받아서 따로 살고 싶어.	,청소 문제로 자주 다투게 되니까 너무 스트레스 받아서 따로 살고 싶어.
6512,Sadness,술 엄청 드시고는 계단에서 넘어지셨어.,술 엄청 드시고는 계단에서 넘어지셨어.
6513,Sadness,감기가 걸려서 너무 아팠는데 어제 밤샘작업으로 기획안을 완성했어. 완성된 기획안을 상사한테 제출했더니 잘못됐다고 처음부터 다시 만들어 오래.,감기가 걸려서 너무 아팠는데 어제 밤샘작업으로 기획안을 완성했어. 완성된 기획안을 상사한테 제출했더니 잘못됐다고 처음부터 다시 만들어 오래.
6514,Sadness,집에도 못 들어가고 길거리를 서성이고 있어.,집에도 못 들어가고 길거리를 서성이고 있어.
6515,Sadness,오늘 중으로 마무리해야 돼 야근해야 될지도 모르겠다.	,오늘 중으로 마무리해야 돼 야근해야 될지도 모르겠다.
