Emotion,Text
Fear,     おはよう ござい ます ☀ ︎ 今日 0 勤 な の です 本日 は 早番 で も 遅番 で も ない フリー 勤務 今日 は お 風呂 が ない 気持ち に 少し か な 。 暑さ に 負け ぬ 0 頑張り ます 好き が 溢れ て ます
Fear,     え 、 なんか もう ほんとに 動け ん よ 座っ てる だけ で 痛い
Fear,     え 、 いきなり どう し た ...
Fear,     の フリマ 価格 なら まだ 許せる が する けど さ 完全 に 転売 価格 でしょ ー ! なんだか なー
Fear,     ごめんなさい
Fear,     昨日 は 芦屋 の 花火 行っ た けど 行き の バス で 酔っ て ずっと 死ん どっ た け ね 笑 とりあえず 何とか 撮っ た です ! キツ すぎ て 帰っ て 熱 はかっ たら 0 . 0 も たっ た け ね とりあえず 楽しかっ た !
Fear,     やっと 0時 か
Fear,     バテバテ 夏バテ だいじょ うぶぃ ?
Fear,     一般発売 、 今日 だ と 思っ て い たら 、 昨日 だっ た 信じ られ な さ すぎ て 、 しばらく 立ち直れ ない でも 、 かけ て も つながら なかっ た か な ...
Fear,     富山 旅行 の 休み を 取り付け たら 、 0 の 出勤 を 言い渡さ れ た 。
Fear,     お おーと なっ て しまう の か
Fear,     幻 の ラーメン ・ ・ ・ 恵比寿 で 美味し な とこ さ がそ ! 笑
Fear,     怖い の ダメ な の ね ~? 泣ける ぜ
Fear,     さて ... バリウム 飲ん で くる か
Fear,     の 今日 ! 家族 で キャンプ 行っ た の 顔 痩せ て て ビックリ 。 この 0倍 くらい ある で に 臨月 入っ た 妊婦 に なる と は 思っ て も なかっ た なぁ
Fear,     ...!!? また 新しい お笑い 賞 レース 出 て き た よ しかも 賞金 0 って m - 0 とか と じゃん ガチ やん 時期 も 0 で m - 0 と 同 時期 な ん だ 日テレ は お笑い 賞 レース の 番組 持っ て ない 始め た ん だろ う な 男女 コンビ は ダメ な ん だ よ ね ?
Fear,     その 離れ て い た の 本 を amazon で て み たら まあ びっくり なお 値段 旅の途中 が こんなに 入手 難 高い と は ....
Fear,     ルンバ も あきらめ て 、 帰り ます ね もう ヒーター で すかー だんだん と 、 あの 季節 が 近づい て 来 て ます ね
Fear,     気分 が 悪 すぎ て 吐き気 が し ます
Fear,     小さい 頭痛 持ち で か に mri 撮っ た ん だ けど ... その は 問題 なかっ た 最近 よく めまい 起こす で は 特に 酷い らしい まずは 内科 か な
Fear,     おはよう ござい ます 今朝 は 雨 も 手伝っ て 、 寒い です 体調管理 が 難しい です ね ... 今日 も よろしくお願いします
Fear,     ぱっ くん に 休日 という 言葉 は ありません
Fear,     自爆 か ! なら まだ よかっ た
Fear,     ナミ も 行き たい けど し に 疲れ てる 早番 頑張っ て ね
Fear,     0 じゃ ない ん や
Fear,     あ ............
Fear,     夜 の ラスト あげは いっ た
Fear,     け こさ ん おはよう ござい ます に 加え て もう 寒い さえ する 朝 です ね さすが に 半袖 は 無理 で 七分 袖 に 羽織り で 出勤 です 電車 冷房 かかっ て いる ので 冷え すぎ 女性 は 特に 着る に 悩む でしょ う ね お洒落 し て 本日 も 良い 0 を
Fear,     # 今日 は の 今日 0 / 0 は 、 松崎しげる の 、 黒豆 の だっ たり も する けど 、 は 生クリーム の に 票 を ! シン は 生クリーム の たっぷり 乗っ た パンケーキ が 大好き いっぱい 食べ い ます 。 両隣 で ヒーロロ と つよ たん も ア然
Fear,     ポメラ で 初めて 書い た 小説 を 投稿サイト に アップ し た 。 本職 そっちのけ で 書い て た ので 、 職場 の に 見つかる と やばい 。 明後日 まで の 仕事 、 間に合う の だろ う か
Fear,     まだ 痛い の ? 検査 し て も 何とも ない の よ ね ? 低気圧 で 脳 の が 膨張 する らしい 、 も ある だろ う けど 、 心配 よ 〜 〜
Fear,     化粧 落とさ ない で 寝 たり する と まつ毛 ダニ が アレルギー 結膜 炎 とか ドライアイ とか を
Fear,     家族 に 予定 の 伝え 忘れ ... また やらかし た 。 を 付けん と ...
Fear,     おはよう ござい ます 。 またまた 寒い です 風邪 を 引い たり 体調 崩さ ない に を つけ て ください ね
Fear,     おは よー ござい ます 天気 悪い 更に 寒い が 起動 し ない
Fear,     律儀 に ありがとう ござい ます スランプ と は 描き たい の に 描け ない の もどかしい です よ ね ...。 荒療治 に あえて 描い て スランプ 脱出 する も ある です よ 。 例えば 0時 に 0 エク 霊 とか ...
Fear,     おはよう ござい ます ̄ ▽ ̄ / い 良い なぁ _  0 ∠ _ は 夜 寒い よ ストーブ の 灯油 を 買い に 行か なきゃ 奴さん の イタズラ も 復活 大変 ダァヽ ̄ д ̄ ; ノ = 0 = 0 = 0
Fear,     初 輝 に も 言わ れ た ー 笑 かな も そお なる よ !!!
Fear,     トンキン が どう なる か わかん ない じゃん ...!
Fear,     ネイル の uv ライト あまり に ワット 低く て 全然 レジン 固まら ない やれ ば 固まる の か な ?
Fear,     忘れ て た ここに こんな 物 が 0 入っ て ます
Fear,     体育館 寒い だろ ね ご苦労様 です 。 暖かく し て 応援 行か ない と だ ね 目指せ 優勝 打ち上げ も 楽しい ね
Fear,     0 ぐらい 欲しい です ね 。 空 で も 良い の 延べ 棒 降っ て こ ない か なぁ ...。 本当に 降っ て き たら 怖い かも ... ドーン って 庭 の 地面 に 突き刺さっ て ...。
Fear,     おはよん ^^ てこ と は もう 週間 経っ た の か 早い ね 笑 頑張っ て 〜!
Fear,     阿部 、 おはよう ござい ます 。 雨 の 火曜日 。 寒い です が 、 体調 に を つけ て 、 笑顔 で 元気 に まいり ましょ う 〜
Fear,     むうう 喉 が いたい 。 風邪 うつさ れ た なあ に 声変わり する くらい の 風邪 引い た けど 声 が 元通り に なる のに 一週間 かかっ た ん だ よ なー 。 うがい 薬 と のど飴 で 早く 治し たい
Fear,     おはよう ござい まーす 。 、 今日 は です 。 寒い し 冷たいっ デス
Fear,     わー かー る ー ! あたし なんて 普段 夢見 ない のに 、 夢 に 出 て き た ー
Fear,     アメリカ に いる 遠く て 寂しい の な ん な の ー
Fear,     すみません
Fear,     # 南北 # 東京メトロ 車内 空調 、 かける の 遅 過ぎ な ん だ けど 、 車掌 楽園 や 飯田橋 で が 降り て 車内 空調 なんて 、 ワンテンポ 、 ツーテンポ 遅 過ぎ だろ 四ッ谷 まで き たら 空い て き た 、 今度 は 寒い わ
Fear,     電車 動い とらん の ー ?
Fear,     まり ♡ 笑 あたし も 普段 キャーキャー しない で も キャーキャー する 逆 だ よー 入る に 会お う ね ま りにゃ ん の ない の ? 特別席 かしら 当日 まで お 楽しみ って か あたし の ある ん だ けど 、 花道 は 近 だ けど 、 センターステージ は 見える の か 不安 な
Fear,     社長 が き た
Fear,     う ぁぁぁんそんなつもりなかったんだよ 〜 〜 〜
Fear,     昨日 より 、 寒い
Fear,     寒い です
Fear,     おは よー
Fear,     の の で 車 0 が 事故 って た
Fear,     やばい なる よね 紙 届い た の ? じゃ も 届く 訳無い か 、 、 ネット で 申し込み し て 、 0度 落ち て 復活当選 し て 、 デジチケ の ご 案内 の 準備中 とか メール 来 た さ 、 、
Fear,     ありがとう ござい ます 見返せ ない 非公開 に し ます w
Fear,     えっ が 、 ! れい の が かなり オシャンティー や で !!!
Fear,     おは よー 新年 まで 落ち着か ない の ?! 大変 だー ...
Fear,     敵 は 見え て ない けど 仲間 pt で h とか m とか いる と ん \ ん \ ん \... ぁちがうじゃん って なる よ ←
Fear,     おはよう ー ! お台場 寒い
Fear,     おはよう ござい ます も 快晴 です ね 寒さ は 半端 な さ
Fear,     すず 天然 樹 職人 だっ た !! そして 今日 は 絶対 プロム を 裏 に 伝える の と プロム の 皿 を 運ぶ 職人 だ 今日 も いっぱい 話そ う ?? 0 ˊᗜˋ * و
Fear,     おは よー 。 って 、 あー ! 忘れ た !! ガール 、 放送 さ れ た の 、 youtube とか の 動画 は 見れ るのー ? ...
Fear,     おはよう 見事 に 咲い てる ね kurian ちゃんと おんなじ も 母 が 残し て 行っ た シャコバサボテン に を やっ て に は 室内 に 取り込ん で ... でも 無人 の 実家 で は も かけ られ ず 根 詰まり 栄養 不足 で 瀕死 な 状態 を 救い ちう よー やく 葉 が 生き生き 来年 花 が 咲き ます に
Fear,     たまご おはよう ござい ます ^^ えー 電車 遅れ てる の に 延着 もらえ ない ん です か ? おかしい です ね お仕事 大丈夫 です か ?
Fear,     桑原 半分 !!! コイン も 復旧 し ない と だし 特 能 も やら なきゃ だし ......... 大変 だ
Fear,     おはよう ござい ます 暫く 、 雨 です か ねぇ ...
Fear,     おはよう 葉 も ね は 雨 だ けど 夕方 に は 晴れる らしい しかし 寒い
Fear,     ティア 銃 0 凸 し たい
Fear,     そろそろ お仕事 向かわ ね ば 相変わらず 寒い なぁ
Fear,     テレビ に 出て た なんて ~ ショック です youtube 探し て み ます
Fear,     おはよう ござい ます  、 0 _ ヽ _ 鼻水 鼻 づまり ツラ い ...... 風邪 流行っ てる な 〜 移さ れ た か ?! wwww まぁ 今日 は 仕事 休み だ し ゆっくり し よっ か な ́ -` .。 o
Fear,     おはよう 〜 今日 で 0 勤 最後
Fear,     足 の 甲 分厚 すぎ て 買っ た ばっか の ローファー に しわ 寄っ ちゃっ た
Fear,     おはよう ござい ます まさと くん ! 学校 の 自販機 が 昼休み と 放課後 しか 使え なく て 朝 が 辛い です
Fear,     先生 ~。! ̄ - ̄ ゞ ブジキレ きい た ~。 `_ ́ メ akb の 握手会 で ~。 かわり ヤバイ よ 。 ̄ ー ̄ どう ? ゚ ゚ ́ o ` ° ゚りの ~。 ́ △`
Fear,     mam 毛 な の か な ?? 可愛 すぎる
Fear,     えっ 笑
Fear,     さむ
Fear,     おはよう 、 玲 鬱陶しい 雨 や ね ~ その 衣装 は 玲 の 夢のひとつ オリジナル 衣装 かぁ ~ ナンテネ
Fear,     りん おはよう ござい ます 朝 雨 です ね 昨日 、 ずーっと 降っ て ます でも 、 昼 に は やん で 晴れ間 天気予報 で は 言っ て た が 、 は どう です か ? 今日 も ステキ な 0 に なり ます よー に 本日 も よろしく お願い し まーす
Fear,     ` ・ v ́ ・ ノ =☆ ・ ゚ * おはようさん っ !! 今朝 も 寒い よ ね 〜
Fear,     おはよう ござい まーす 今日 も 寒い です な
Fear,     おはよう ござい ます 今日 は ほんとに sam いか も ピントレ の 半袖 な の です が ひんやり 暖かく し て 行き ましょ う も
Fear,     想像 でき ない ~ 0 飛び越し て 0
Fear,     さ やいん げ ー ん ! いいね 使 おうそう ... ごはん は 柔らかい の 出し たら 怒ら れる w おにぎり に する と 毎回 悲惨 な ん だ けど 、 手づかみ アイテム が なくなる と 容赦なく お 茶碗 狙う の 笑 終了 に は なぜ に ご飯 ? て で お 風呂 直行 食べ させ が 下手 な の か 食べ が 下手 な の か 異様 に 汚れる
